Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-08,2025-08-22 07:03:00,School ADIX,SYN-2260-ADIX,District M,District M - Block 010,Yes,Yes,Class 6,Math and Science,21,10,8,27,13,13,12,8,8,60,60,0.5,At Risk
2025-08,2025-08-22 07:20:00,School ACWR,SYN-1942-ACWR,District N,District N - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,111,67,59,76,51,59,90,54,39,277,329,0.5939,At Risk
2025-08,2025-08-22 07:37:00,School ACWS,SYN-1943-ACWS,District N,District N - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,59,39,34,68,47,51,48,34,30,175,235,0.6714,Behind
2025-08,2025-08-22 07:54:00,School ACWT,SYN-1944-ACWT,District N,District N - Block 001,No,No,Not conducted,Not applicable,42,0,0,41,0,0,38,0,0,121,0,0.0,Critical
2025-08,2025-08-22 08:11:00,School ACWU,SYN-1945-ACWU,District N,District N - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,32,23,23,33,21,21,42,26,31,107,145,0.6776,Behind
2025-08,2025-08-22 08:28:00,School ACWV,SYN-1946-ACWV,District N,District N - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,17,16,21,17,19,21,18,15,63,102,0.8095,On Track
2025-08,2025-08-22 08:45:00,School ACWW,SYN-1947-ACWW,District N,District N - Block 002,No,No,Not conducted,Not applicable,39,0,0,26,0,0,22,0,0,87,0,0.0,Critical
2025-08,2025-08-22 09:02:00,School ACWX,SYN-1948-ACWX,District N,District N - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,49,38,35,67,41,48,44,30,32,160,224,0.7,Behind
2025-08,2025-08-22 09:19:00,School ACWY,SYN-1949-ACWY,District N,District N - Block 002,Yes,No,Class 6,Science,24,22,24,35,27,29,35,31,28,94,161,0.8564,On Track
2025-08,2025-08-22 09:36:00,School ACXG,SYN-1957-ACXG,District N,District N - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,4,4,3,4,4,4,8,7,8,16,30,0.9375,On Track
2025-08,2025-08-22 09:53:00,School ACXH,SYN-1958-ACXH,District N,District N - Block 003,No,No,Not conducted,Not applicable,66,0,0,49,0,0,59,0,0,174,0,0.0,Critical
2025-08,2025-08-22 10:10:00,School ACXI,SYN-1959-ACXI,District N,District N - Block 003,Yes,Yes,Class 8,Science,39,21,21,28,15,17,28,22,14,95,110,0.5789,At Risk
2025-08,2025-08-22 10:27:00,School ACXJ,SYN-1960-ACXJ,District N,District N - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,31,22,20,25,17,18,37,21,13,93,111,0.5968,At Risk
2025-08,2025-08-22 10:44:00,School ACXK,SYN-1961-ACXK,District N,District N - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,12,7,8,11,5,9,15,9,9,38,47,0.6184,Behind
2025-08,2025-08-22 11:01:00,School ACXL,SYN-1962-ACXL,District N,District N - Block 003,Yes,Yes,Class 7,Science,49,37,34,78,46,46,100,60,62,227,285,0.6278,Behind
2025-08,2025-08-22 11:18:00,School ACXM,SYN-1963-ACXM,District N,District N - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,28,13,14,24,14,15,22,11,15,74,82,0.5541,At Risk
2025-08,2025-08-22 11:35:00,School ACXN,SYN-1964-ACXN,District N,District N - Block 003,No,No,Not conducted,Not applicable,53,0,0,46,0,0,39,0,0,138,0,0.0,Critical
2025-08,2025-08-22 11:52:00,School ACXO,SYN-1965-ACXO,District N,District N - Block 003,No,No,Not conducted,Not applicable,34,0,0,39,0,0,34,0,0,107,0,0.0,Critical
2025-08,2025-08-22 12:09:00,School ACXP,SYN-1966-ACXP,District N,District N - Block 003,Yes,Yes,Classes 6 and 8,Math and Science,18,10,10,24,15,15,22,11,11,64,72,0.5625,At Risk
2025-08,2025-08-22 12:26:00,School ACXQ,SYN-1967-ACXQ,District N,District N - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,22,16,16,13,10,9,26,18,15,61,84,0.6885,Behind
2025-08,2025-08-22 12:43:00,School ACXR,SYN-1968-ACXR,District N,District N - Block 003,Yes,Yes,Classes 6 and 7,Math and Science,26,14,14,21,9,12,26,14,14,73,77,0.5274,At Risk
2025-08,2025-08-22 13:00:00,School ACWZ,SYN-1950-ACWZ,District N,District N - Block 004,Yes,No,"Classes 6, 7 and 8",Science,63,44,36,60,43,37,65,50,43,188,253,0.6729,Behind
2025-08,2025-08-22 13:17:00,School ACXA,SYN-1951-ACXA,District N,District N - Block 005,Yes,Yes,Class 7,Math and Science,30,27,25,28,13,14,24,10,9,82,98,0.5976,At Risk
2025-08,2025-08-22 13:34:00,School ACXS,SYN-1969-ACXS,District N,District N - Block 006,No,No,Not conducted,Not applicable,21,0,0,7,0,0,4,0,0,32,0,0.0,Critical
2025-08,2025-08-22 13:51:00,School ACXT,SYN-1970-ACXT,District N,District N - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,70,53,56,66,51,45,78,36,31,214,272,0.6355,Behind
2025-08,2025-08-22 14:08:00,School ACXU,SYN-1971-ACXU,District N,District N - Block 006,Yes,Yes,"Classes 6, 7 and 8",Science,25,20,16,15,10,7,15,10,10,55,73,0.6636,Behind
2025-08,2025-08-22 14:25:00,School ACXV,SYN-1972-ACXV,District N,District N - Block 006,Yes,No,Class 6,Math and Science,14,9,10,4,2,2,8,4,4,26,31,0.5962,At Risk
2025-08,2025-08-22 14:42:00,School ACXW,SYN-1973-ACXW,District N,District N - Block 006,No,No,Not conducted,Not applicable,59,0,0,41,0,0,27,0,0,127,0,0.0,Critical
2025-08,2025-08-22 14:59:00,School ACXB,SYN-1952-ACXB,District N,District N - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,16,14,21,12,11,19,9,9,62,71,0.5726,At Risk
2025-08,2025-08-22 15:16:00,School ACXC,SYN-1953-ACXC,District N,District N - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,9,6,5,10,5,4,12,8,9,31,37,0.5968,At Risk
2025-08,2025-08-22 15:33:00,School ACXD,SYN-1954-ACXD,District N,District N - Block 007,Yes,Yes,Class 6,Science,85,81,57,72,59,35,64,63,62,221,357,0.8077,On Track
2025-08,2025-08-22 15:50:00,School ACXE,SYN-1955-ACXE,District N,District N - Block 007,Yes,Yes,Class 6,Science,21,15,19,35,15,13,27,17,17,83,96,0.5783,At Risk
2025-08,2025-08-22 16:07:00,School ACXF,SYN-1956-ACXF,District N,District N - Block 007,Yes,No,"Classes 6, 7 and 8",Science,67,66,36,68,67,35,43,42,25,178,271,0.7612,On Track
2025-08,2025-08-22 16:24:00,School ACOY,SYN-1741-ACOY,District O,District O - Block 001,No,No,Not conducted,Not applicable,14,0,0,16,0,0,18,0,0,48,0,0.0,Critical
2025-08,2025-08-22 16:41:00,School ACOZ,SYN-1742-ACOZ,District O,District O - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,17,11,12,17,10,12,13,10,8,47,63,0.6702,Behind
2025-08,2025-08-22 16:58:00,School ACPA,SYN-1743-ACPA,District O,District O - Block 001,No,No,Not conducted,Not applicable,12,0,0,20,0,0,10,0,0,42,0,0.0,Critical
2025-08,2025-08-22 17:15:00,School ACPB,SYN-1744-ACPB,District O,District O - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,45,34,30,23,21,23,24,18,15,92,141,0.7663,On Track
2025-08,2025-08-22 17:32:00,School ACNT,SYN-1710-ACNT,District O,District O - Block 002,Yes,No,Class 8,Math and Science,74,52,52,55,47,41,51,40,29,180,261,0.725,Behind
2025-08,2025-08-22 17:49:00,School ACNU,SYN-1711-ACNU,District O,District O - Block 002,Yes,Yes,Class 7,Science,89,84,65,109,74,73,109,64,94,307,454,0.7394,Behind
2025-08,2025-08-22 18:06:00,School ACNV,SYN-1712-ACNV,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,37,30,27,33,30,27,51,49,40,121,203,0.8388,On Track
2025-08,2025-08-22 18:23:00,School ACNW,SYN-1713-ACNW,District O,District O - Block 002,Yes,Yes,Classes 6 and 7,Math and Science,49,27,26,74,37,24,63,20,30,186,164,0.4409,At Risk
2025-08,2025-08-22 18:40:00,School ACNX,SYN-1714-ACNX,District O,District O - Block 002,Yes,No,Class 7,Math and Science,82,47,50,81,52,62,78,53,55,241,319,0.6618,Behind
2025-08,2025-08-22 18:57:00,School ACNY,SYN-1715-ACNY,District O,District O - Block 002,No,No,Not conducted,Not applicable,31,0,0,31,0,0,40,0,0,102,0,0.0,Critical
2025-08,2025-08-22 19:14:00,School ACNZ,SYN-1716-ACNZ,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,33,25,25,36,21,24,36,29,26,105,150,0.7143,Behind
2025-08,2025-08-22 19:31:00,School ACOA,SYN-1717-ACOA,District O,District O - Block 002,Yes,Yes,Class 6,Math and Science,37,33,30,43,35,29,40,28,29,120,184,0.7667,On Track
2025-08,2025-08-22 19:48:00,School ACOB,SYN-1718-ACOB,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,34,27,28,16,14,13,14,12,13,64,107,0.8359,On Track
2025-08,2025-08-22 20:05:00,School ACOC,SYN-1719-ACOC,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,14,18,18,15,16,17,17,16,55,96,0.8727,On Track
2025-08,2025-08-22 20:22:00,School ACOD,SYN-1720-ACOD,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,57,50,31,42,37,35,42,32,29,141,214,0.7589,On Track
2025-08,2025-08-22 20:39:00,School ACOE,SYN-1721-ACOE,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,61,39,39,85,65,63,68,50,46,214,302,0.7056,Behind
2025-08,2025-08-22 20:56:00,School ACOF,SYN-1722-ACOF,District O,District O - Block 002,No,No,Not conducted,Not applicable,31,0,0,26,0,0,26,0,0,83,0,0.0,Critical
2025-08,2025-08-22 21:13:00,School ACOG,SYN-1723-ACOG,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,18,15,16,20,15,15,18,16,18,56,95,0.8482,On Track
2025-08,2025-08-22 21:30:00,School ACOH,SYN-1724-ACOH,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,16,14,28,18,18,16,10,16,64,92,0.7188,Behind
2025-08,2025-08-22 21:47:00,School ACOI,SYN-1725-ACOI,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,80,59,62,103,78,69,76,60,57,259,385,0.7432,Behind
2025-08,2025-08-22 22:04:00,School ACOJ,SYN-1726-ACOJ,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,56,55,55,66,61,64,45,44,44,167,323,0.9671,On Track
2025-08,2025-08-22 22:21:00,School ACOK,SYN-1727-ACOK,District O,District O - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,31,23,27,57,51,45,36,22,23,124,191,0.7702,On Track
2025-08,2025-08-22 22:38:00,School ACOL,SYN-1728-ACOL,District O,District O - Block 002,Yes,Yes,Class 6,Math,71,33,44,60,37,39,62,42,32,193,227,0.5881,At Risk
2025-08,2025-08-22 22:55:00,School ACOM,SYN-1729-ACOM,District O,District O - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,24,20,22,38,37,33,23,19,22,85,153,0.9,On Track
2025-08,2025-08-22 23:12:00,School ACON,SYN-1730-ACON,District O,District O - Block 002,Yes,Yes,Class 8,Math,58,10,9,45,14,12,39,7,8,142,60,0.2113,Critical
2025-08,2025-08-22 23:29:00,School ACOO,SYN-1731-ACOO,District O,District O - Block 002,Yes,Yes,Class 6,Science,63,55,47,81,52,59,70,49,50,214,312,0.729,Behind
2025-08,2025-08-22 23:46:00,School ACOP,SYN-1732-ACOP,District O,District O - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,72,65,63,78,72,70,55,54,54,205,378,0.922,On Track
2025-08,2025-08-23 00:03:00,School ACOQ,SYN-1733-ACOQ,District O,District O - Block 002,Yes,Yes,Class 6,Math,70,50,69,35,16,34,37,20,24,142,213,0.75,On Track
2025-08,2025-08-23 00:20:00,School ACOR,SYN-1734-ACOR,District O,District O - Block 002,No,No,Not conducted,Not applicable,14,0,0,11,0,0,8,0,0,33,0,0.0,Critical
2025-08,2025-08-23 00:37:00,School ACOS,SYN-1735-ACOS,District O,District O - Block 003,No,No,Not conducted,Not applicable,5,0,0,21,0,0,22,0,0,48,0,0.0,Critical
2025-08,2025-08-23 00:54:00,School ACOT,SYN-1736-ACOT,District O,District O - Block 003,Yes,No,Classes 6 and 8,Math,89,59,39,113,53,71,100,35,75,302,332,0.5497,At Risk
2025-08,2025-08-23 01:11:00,School ACOU,SYN-1737-ACOU,District O,District O - Block 003,No,No,Not conducted,Not applicable,43,0,0,28,0,0,34,0,0,105,0,0.0,Critical
2025-08,2025-08-23 01:28:00,School ACOV,SYN-1738-ACOV,District O,District O - Block 003,No,No,Not conducted,Not applicable,51,0,0,60,0,0,60,0,0,171,0,0.0,Critical
2025-08,2025-08-23 01:45:00,School ACOW,SYN-1739-ACOW,District O,District O - Block 003,Yes,No,"Classes 6, 7 and 8",Science,32,18,15,15,11,8,24,12,15,71,79,0.5563,At Risk
2025-08,2025-08-23 02:02:00,School ACOX,SYN-1740-ACOX,District O,District O - Block 003,Yes,Yes,Classes 7 and 8,Math and Science,81,46,39,101,53,51,75,54,55,257,298,0.5798,At Risk
2025-08,2025-08-23 02:19:00,School ACPO,SYN-1757-ACPO,District O,District O - Block 004,Yes,Yes,Class 8,Math and Science,64,42,43,63,43,45,75,45,47,202,265,0.6559,Behind
2025-08,2025-08-23 02:36:00,School ACPP,SYN-1758-ACPP,District O,District O - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,51,33,34,42,25,28,38,21,26,131,167,0.6374,Behind
2025-08,2025-08-23 02:53:00,School ACPQ,SYN-1759-ACPQ,District O,District O - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,33,25,27,23,18,20,14,12,12,70,114,0.8143,On Track
2025-08,2025-08-23 03:10:00,School ACPR,SYN-1760-ACPR,District O,District O - Block 004,Yes,No,Classes 7 and 8,Math and Science,115,74,73,97,51,44,75,43,40,287,325,0.5662,At Risk
2025-08,2025-08-23 03:27:00,School ACPS,SYN-1761-ACPS,District O,District O - Block 004,Yes,Yes,Class 6,Science,21,17,18,27,23,22,14,11,12,62,103,0.8306,On Track
2025-08,2025-08-23 03:44:00,School ACPT,SYN-1762-ACPT,District O,District O - Block 004,Yes,Yes,Classes 7 and 8,Science,142,77,72,155,99,92,130,80,75,427,495,0.5796,At Risk
2025-08,2025-08-23 04:01:00,School ACPU,SYN-1763-ACPU,District O,District O - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,53,40,39,50,28,30,54,42,44,157,223,0.7102,Behind
2025-08,2025-08-23 04:18:00,School ACPV,SYN-1764-ACPV,District O,District O - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,102,80,79,61,48,52,86,62,67,249,388,0.7791,On Track
2025-08,2025-08-23 04:35:00,School ACPW,SYN-1765-ACPW,District O,District O - Block 004,No,No,Not conducted,Not applicable,51,0,0,41,0,0,53,0,0,145,0,0.0,Critical
2025-08,2025-08-23 04:52:00,School ADKJ,SYN-2298-ADKJ,District O,District O - Block 004,Yes,Yes,Class 7,Math,68,35,33,79,50,49,72,47,32,219,246,0.5616,At Risk
2025-08,2025-08-23 05:09:00,School ACMS,SYN-1683-ACMS,District O,District O - Block 005,Yes,Yes,Class 6,Math and Science,74,51,51,64,50,46,59,42,43,197,283,0.7183,Behind
2025-08,2025-08-23 05:26:00,School ACPX,SYN-1766-ACPX,District O,District O - Block 005,No,No,Not conducted,Not applicable,36,0,0,40,0,0,30,0,0,106,0,0.0,Critical
2025-08,2025-08-23 05:43:00,School ACPY,SYN-1767-ACPY,District O,District O - Block 005,Yes,Yes,Classes 7 and 8,Math and Science,79,41,41,120,55,51,90,55,58,289,301,0.5208,At Risk
2025-08,2025-08-23 06:00:00,School ACPZ,SYN-1768-ACPZ,District O,District O - Block 005,Yes,Yes,Class 6,Math,17,12,9,26,18,24,30,17,16,73,96,0.6575,Behind
2025-08,2025-08-23 06:17:00,School ACQA,SYN-1769-ACQA,District O,District O - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,15,11,24,16,14,29,20,16,74,92,0.6216,Behind
2025-08,2025-08-23 06:34:00,School ACQB,SYN-1770-ACQB,District O,District O - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,38,27,29,49,33,31,36,27,25,123,172,0.6992,Behind
2025-08,2025-08-23 06:51:00,School ACQC,SYN-1771-ACQC,District O,District O - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,38,30,30,41,36,32,39,26,27,118,181,0.7669,On Track
2025-08,2025-08-23 07:08:00,School ACQD,SYN-1772-ACQD,District O,District O - Block 005,No,No,Not conducted,Not applicable,71,0,0,70,0,0,45,0,0,186,0,0.0,Critical
2025-08,2025-08-23 07:25:00,School ACQE,SYN-1773-ACQE,District O,District O - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,46,12,11,16,11,11,15,10,11,77,66,0.4286,At Risk
2025-08,2025-08-23 07:42:00,School ACQF,SYN-1774-ACQF,District O,District O - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math,56,36,33,44,26,23,46,21,24,146,163,0.5582,At Risk
2025-08,2025-08-23 07:59:00,School ACQH,SYN-1776-ACQH,District O,District O - Block 005,Yes,Yes,Class 6,Math,42,26,32,39,23,20,23,14,16,104,131,0.6298,Behind
2025-08,2025-08-23 08:16:00,School ACQI,SYN-1777-ACQI,District O,District O - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,19,18,39,31,22,19,14,10,80,114,0.7125,Behind
2025-08,2025-08-23 08:33:00,School ACQJ,SYN-1778-ACQJ,District O,District O - Block 006,Yes,Yes,Class 6,Science,35,27,17,35,30,20,36,21,16,106,131,0.6179,Behind
2025-08,2025-08-23 08:50:00,School ACQK,SYN-1779-ACQK,District O,District O - Block 006,Yes,Yes,Class 6,Science,34,23,24,39,33,30,31,23,25,104,158,0.7596,On Track
2025-08,2025-08-23 09:07:00,School ACQL,SYN-1780-ACQL,District O,District O - Block 006,No,No,Not conducted,Not applicable,55,0,0,63,0,0,52,0,0,170,0,0.0,Critical
2025-08,2025-08-23 09:24:00,School ACQM,SYN-1781-ACQM,District O,District O - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,56,31,33,57,41,48,38,28,32,151,213,0.7053,Behind
2025-08,2025-08-23 09:41:00,School ACQN,SYN-1782-ACQN,District O,District O - Block 006,Yes,Yes,Class 6,Math and Science,41,32,29,40,34,32,35,25,25,116,177,0.7629,On Track
2025-08,2025-08-23 09:58:00,School ACQP,SYN-1784-ACQP,District O,District O - Block 006,Yes,Yes,"Classes 6, 7 and 8",Science,58,36,28,50,42,36,49,35,25,157,202,0.6433,Behind
2025-08,2025-08-23 10:15:00,School ACQQ,SYN-1785-ACQQ,District O,District O - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,31,23,20,24,18,24,47,38,38,102,161,0.7892,On Track
2025-08,2025-08-23 10:32:00,School ACQR,SYN-1786-ACQR,District O,District O - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,17,14,12,21,16,18,15,12,11,53,83,0.783,On Track
2025-08,2025-08-23 10:49:00,School ACQS,SYN-1787-ACQS,District O,District O - Block 006,No,No,Not conducted,Not applicable,80,0,0,85,0,0,65,0,0,230,0,0.0,Critical
2025-08,2025-08-23 11:06:00,School ACRP,SYN-1810-ACRP,District O,District O - Block 007,No,No,Not conducted,Not applicable,63,0,0,65,0,0,80,0,0,208,0,0.0,Critical
2025-08,2025-08-23 11:23:00,School ACRQ,SYN-1811-ACRQ,District O,District O - Block 007,Yes,Yes,"Classes 6, 7 and 8",Science,19,10,11,20,14,11,15,12,10,54,68,0.6296,Behind
2025-08,2025-08-23 11:40:00,School ACRR,SYN-1812-ACRR,District O,District O - Block 007,Yes,No,Class 6,Math and Science,30,27,26,48,37,39,49,38,39,127,206,0.811,On Track
2025-08,2025-08-23 11:57:00,School ACRS,SYN-1813-ACRS,District O,District O - Block 007,Yes,Yes,Class 8,Science,26,20,21,26,21,21,22,19,18,74,120,0.8108,On Track
2025-08,2025-08-23 12:14:00,School ACRT,SYN-1814-ACRT,District O,District O - Block 007,No,No,Not conducted,Not applicable,56,0,0,57,0,0,47,0,0,160,0,0.0,Critical
2025-08,2025-08-23 12:31:00,School ACRU,SYN-1815-ACRU,District O,District O - Block 007,Yes,Yes,Classes 7 and 8,Science,59,34,20,58,31,39,67,30,33,184,187,0.5082,At Risk
2025-08,2025-08-23 12:48:00,School ACRV,SYN-1816-ACRV,District O,District O - Block 007,Yes,Yes,"Classes 6, 7 and 8",Science,49,29,26,40,25,26,31,22,20,120,148,0.6167,Behind
2025-08,2025-08-23 13:05:00,School ACRW,SYN-1817-ACRW,District O,District O - Block 007,Yes,Yes,"Classes 6, 7 and 8",Science,44,29,22,27,20,13,29,21,18,100,123,0.615,Behind
2025-08,2025-08-23 13:22:00,School ACRX,SYN-1818-ACRX,District O,District O - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,23,18,20,25,11,24,27,26,23,75,122,0.8133,On Track
2025-08,2025-08-23 13:39:00,School ACRY,SYN-1819-ACRY,District O,District O - Block 007,Yes,Yes,Class 8,Math and Science,18,14,14,18,12,13,17,13,15,53,81,0.7642,On Track
2025-08,2025-08-23 13:56:00,School ACRZ,SYN-1820-ACRZ,District O,District O - Block 007,Yes,Yes,Class 6,Math and Science,32,30,31,39,33,34,40,28,31,111,187,0.8423,On Track
2025-08,2025-08-23 14:13:00,School ACQG,SYN-1775-ACQG,District O,District O - Block 008,Yes,Yes,Class 6,Math,92,47,90,92,84,51,85,68,59,269,399,0.7416,Behind
2025-08,2025-08-23 14:30:00,School ACQO,SYN-1783-ACQO,District O,District O - Block 008,No,No,Not conducted,Not applicable,75,0,0,84,0,0,64,0,0,223,0,0.0,Critical
2025-08,2025-08-23 14:47:00,School ACQT,SYN-1788-ACQT,District O,District O - Block 008,Yes,Yes,Class 6,Science,105,79,53,91,64,48,81,67,46,277,357,0.6444,Behind
2025-08,2025-08-23 15:04:00,School ACQU,SYN-1789-ACQU,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math,32,13,26,36,30,29,36,31,25,104,154,0.7404,Behind
2025-08,2025-08-23 15:21:00,School ACQV,SYN-1790-ACQV,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math,32,31,31,36,31,31,36,32,28,104,184,0.8846,On Track
2025-08,2025-08-23 15:38:00,School ACQW,SYN-1791-ACQW,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,82,62,52,55,47,44,73,52,53,210,310,0.7381,Behind
2025-08,2025-08-23 15:55:00,School ACQX,SYN-1792-ACQX,District O,District O - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,10,7,7,15,15,14,11,10,8,36,61,0.8472,On Track
2025-08,2025-08-23 16:12:00,School ACQY,SYN-1793-ACQY,District O,District O - Block 008,No,No,Not conducted,Not applicable,32,0,0,22,0,0,25,0,0,79,0,0.0,Critical
2025-08,2025-08-23 16:29:00,School ACQZ,SYN-1794-ACQZ,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math,65,55,50,76,49,56,53,45,40,194,295,0.7603,On Track
2025-08,2025-08-23 16:46:00,School ACRA,SYN-1795-ACRA,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,18,17,37,18,18,30,15,17,102,103,0.5049,At Risk
2025-08,2025-08-23 17:03:00,School ACRB,SYN-1796-ACRB,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,33,21,17,34,18,20,74,44,46,141,166,0.5887,At Risk
2025-08,2025-08-23 17:20:00,School ACRC,SYN-1797-ACRC,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,46,40,40,65,49,50,61,49,44,172,272,0.7907,On Track
2025-08,2025-08-23 17:37:00,School ACRD,SYN-1798-ACRD,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,36,21,25,14,11,10,25,18,19,75,104,0.6933,Behind
2025-08,2025-08-23 17:54:00,School ACRE,SYN-1799-ACRE,District O,District O - Block 008,No,No,Not conducted,Not applicable,33,0,0,21,0,0,17,0,0,71,0,0.0,Critical
2025-08,2025-08-23 18:11:00,School ACRF,SYN-1800-ACRF,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,17,18,23,15,16,21,20,21,65,107,0.8231,On Track
2025-08,2025-08-23 18:28:00,School ACRG,SYN-1801-ACRG,District O,District O - Block 008,Yes,Yes,Class 6,Science,96,64,94,71,42,61,87,51,74,254,386,0.7598,On Track
2025-08,2025-08-23 18:45:00,School ACRH,SYN-1802-ACRH,District O,District O - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,56,46,45,48,37,40,57,39,34,161,241,0.7484,Behind
2025-08,2025-08-23 19:02:00,School ACRI,SYN-1803-ACRI,District O,District O - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,75,50,48,79,48,49,69,42,49,223,286,0.6413,Behind
2025-08,2025-08-23 19:19:00,School ACRM,SYN-1807-ACRM,District O,District O - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,25,18,18,44,31,33,30,24,25,99,149,0.7525,On Track
2025-08,2025-08-23 19:36:00,School ACRN,SYN-1808-ACRN,District O,District O - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,15,15,17,13,13,22,16,19,59,91,0.7712,On Track
2025-08,2025-08-23 19:53:00,School ACRO,SYN-1809-ACRO,District O,District O - Block 009,Yes,Yes,Class 6,Math and Science,45,32,43,59,36,35,45,31,33,149,210,0.7047,Behind
2025-08,2025-08-23 20:10:00,School ACRJ,SYN-1804-ACRJ,District O,District O - Block 010,Yes,Yes,Class 7,Science,42,24,18,42,28,25,47,29,23,131,147,0.5611,At Risk
2025-08,2025-08-23 20:27:00,School ACRK,SYN-1805-ACRK,District O,District O - Block 010,Yes,Yes,Classes 6 and 8,Science,78,73,62,89,63,58,99,82,59,266,397,0.7462,Behind
2025-08,2025-08-23 20:44:00,School ACRL,SYN-1806-ACRL,District O,District O - Block 010,Yes,Yes,Class 8,Math,60,37,36,42,21,27,48,27,26,150,174,0.58,At Risk
2025-08,2025-08-23 21:01:00,School ACPC,SYN-1745-ACPC,District O,District O - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,29,20,29,26,22,16,14,13,87,124,0.7126,Behind
