Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-07,2025-07-20 01:13:00,School ADEY,SYN-2157-ADEY,District K,District K - Block 021,Yes,Yes,Class 6,Math and Science,39,25,26,42,29,26,31,20,20,112,146,0.6518,Behind
2025-07,2025-07-20 01:30:00,School ADAK,SYN-2039-ADAK,District K,District K - Block 022,Yes,Yes,"Classes 6, 7 and 8",Math and Science,61,45,44,71,61,4,48,41,2,180,197,0.5472,At Risk
2025-07,2025-07-20 01:47:00,School ADAL,SYN-2040-ADAL,District K,District K - Block 022,Yes,No,Class 7,Math,22,16,21,22,17,17,13,11,12,57,94,0.8246,On Track
2025-07,2025-07-20 02:04:00,School ADAM,SYN-2041-ADAM,District K,District K - Block 022,Yes,Yes,"Classes 6, 7 and 8",Science,39,27,28,24,20,18,20,14,10,83,117,0.7048,Behind
2025-07,2025-07-20 02:21:00,School ADAN,SYN-2042-ADAN,District K,District K - Block 022,Yes,Yes,"Classes 6, 7 and 8",Math and Science,53,24,50,49,26,23,28,13,18,130,154,0.5923,At Risk
2025-07,2025-07-20 02:38:00,School ADAO,SYN-2043-ADAO,District K,District K - Block 022,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,8,8,10,8,7,11,7,8,56,46,0.4107,At Risk
2025-07,2025-07-20 02:55:00,School ADAP,SYN-2044-ADAP,District K,District K - Block 022,Yes,Yes,"Classes 6, 7 and 8",Math and Science,18,18,15,23,16,16,24,17,17,65,99,0.7615,On Track
2025-07,2025-07-20 03:12:00,School ADAQ,SYN-2045-ADAQ,District K,District K - Block 022,No,No,Not conducted,Not applicable,47,0,0,56,0,0,49,0,0,152,0,0.0,Critical
2025-07,2025-07-20 03:29:00,School ADAR,SYN-2046-ADAR,District K,District K - Block 022,Yes,Yes,"Classes 6, 7 and 8",Math and Science,18,11,11,16,8,9,24,18,19,58,76,0.6552,Behind
2025-07,2025-07-20 03:46:00,School ADAS,SYN-2047-ADAS,District K,District K - Block 022,Yes,Yes,"Classes 6, 7 and 8",Math and Science,55,28,3,71,5,4,67,5,5,193,50,0.1295,Critical
2025-07,2025-07-20 04:03:00,School ADEZ,SYN-2158-ADEZ,District K,District K - Block 023,Yes,No,"Classes 6, 7 and 8",Science,19,10,8,13,9,7,13,7,8,45,49,0.5444,At Risk
2025-07,2025-07-20 04:20:00,School ADFA,SYN-2159-ADFA,District K,District K - Block 023,No,No,Not conducted,Not applicable,18,0,0,20,0,0,31,0,0,69,0,0.0,Critical
2025-07,2025-07-20 04:37:00,School ADFB,SYN-2160-ADFB,District K,District K - Block 023,Yes,No,"Classes 6, 7 and 8",Math and Science,35,17,16,15,6,7,17,8,8,67,62,0.4627,At Risk
2025-07,2025-07-20 04:54:00,School ADFC,SYN-2161-ADFC,District K,District K - Block 023,No,No,Not conducted,Not applicable,41,0,0,24,0,0,24,0,0,89,0,0.0,Critical
2025-07,2025-07-20 05:11:00,School ADFD,SYN-2162-ADFD,District K,District K - Block 023,Yes,No,"Classes 6, 7 and 8",Math and Science,51,32,35,66,52,48,52,37,35,169,239,0.7071,Behind
2025-07,2025-07-20 05:28:00,School ADFE,SYN-2163-ADFE,District K,District K - Block 023,No,No,Not conducted,Not applicable,16,0,0,17,0,0,19,0,0,52,0,0.0,Critical
2025-07,2025-07-20 05:45:00,School ADFF,SYN-2164-ADFF,District K,District K - Block 023,No,No,Not conducted,Not applicable,11,0,0,14,0,0,16,0,0,41,0,0.0,Critical
2025-07,2025-07-20 06:02:00,School ADFG,SYN-2165-ADFG,District K,District K - Block 023,No,No,Not conducted,Not applicable,28,0,0,34,0,0,36,0,0,98,0,0.0,Critical
2025-07,2025-07-20 06:19:00,School ADFH,SYN-2166-ADFH,District K,District K - Block 023,Yes,No,"Classes 6, 7 and 8",Science,29,19,18,30,17,13,28,18,17,87,102,0.5862,At Risk
2025-07,2025-07-20 06:36:00,School ADFI,SYN-2167-ADFI,District K,District K - Block 023,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,14,15,22,14,16,25,19,19,68,97,0.7132,Behind
2025-07,2025-07-20 06:53:00,School ADFJ,SYN-2168-ADFJ,District K,District K - Block 023,No,No,Not conducted,Not applicable,19,0,0,17,0,0,29,0,0,65,0,0.0,Critical
2025-07,2025-07-20 07:10:00,School ADFK,SYN-2169-ADFK,District K,District K - Block 023,Yes,No,"Classes 6, 7 and 8",Math,14,8,8,18,11,10,8,4,8,40,49,0.6125,Behind
2025-07,2025-07-20 07:27:00,School ADFL,SYN-2170-ADFL,District K,District K - Block 023,No,No,Not conducted,Not applicable,62,0,0,104,0,0,113,0,0,279,0,0.0,Critical
2025-07,2025-07-20 07:44:00,School ABCQ,SYN-745-ABCQ,District L,District L - Block 001,No,No,Not conducted,Not applicable,38,0,0,54,0,0,68,0,0,160,0,0.0,Critical
2025-07,2025-07-20 08:01:00,School ABCR,SYN-746-ABCR,District L,District L - Block 001,No,No,Not conducted,Not applicable,42,0,0,39,0,0,41,0,0,122,0,0.0,Critical
2025-07,2025-07-20 08:18:00,School ABCS,SYN-747-ABCS,District L,District L - Block 001,Yes,No,"Classes 6, 7 and 8",Science,85,47,51,104,66,49,120,72,60,309,345,0.5583,At Risk
2025-07,2025-07-20 08:35:00,School ABCT,SYN-748-ABCT,District L,District L - Block 001,No,No,Not conducted,Not applicable,99,0,0,101,0,0,91,0,0,291,0,0.0,Critical
2025-07,2025-07-20 08:52:00,School ABCU,SYN-749-ABCU,District L,District L - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,59,46,47,74,60,50,80,59,60,213,322,0.7559,On Track
2025-07,2025-07-20 09:09:00,School ABCA,SYN-729-ABCA,District L,District L - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,26,38,55,46,43,60,46,45,164,244,0.7439,Behind
2025-07,2025-07-20 09:26:00,School ABCB,SYN-730-ABCB,District L,District L - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,76,62,64,69,66,62,89,65,65,234,384,0.8205,On Track
2025-07,2025-07-20 09:43:00,School ABCC,SYN-731-ABCC,District L,District L - Block 002,No,No,Not conducted,Not applicable,43,0,0,34,0,0,38,0,0,115,0,0.0,Critical
2025-07,2025-07-20 10:00:00,School ABCD,SYN-732-ABCD,District L,District L - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,62,44,49,53,33,34,56,43,41,171,244,0.7135,Behind
2025-07,2025-07-20 10:17:00,School ABCE,SYN-733-ABCE,District L,District L - Block 002,Yes,No,Class 6,Science,37,24,26,41,35,30,60,41,47,138,203,0.7355,Behind
2025-07,2025-07-20 10:34:00,School ABCF,SYN-734-ABCF,District L,District L - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,34,24,23,44,19,35,24,18,16,102,135,0.6618,Behind
2025-07,2025-07-20 10:51:00,School ABCG,SYN-735-ABCG,District L,District L - Block 002,Yes,Yes,Class 8,Math,60,36,35,81,45,34,122,77,80,263,307,0.5837,At Risk
2025-07,2025-07-20 11:08:00,School ABCH,SYN-736-ABCH,District L,District L - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,36,21,20,62,35,38,56,29,27,154,170,0.5519,At Risk
2025-07,2025-07-20 11:25:00,School ABCI,SYN-737-ABCI,District L,District L - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,41,19,17,37,20,19,35,14,15,113,104,0.4602,At Risk
2025-07,2025-07-20 11:42:00,School ABCJ,SYN-738-ABCJ,District L,District L - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,41,29,29,44,30,31,40,33,30,125,182,0.728,Behind
2025-07,2025-07-20 11:59:00,School ABCK,SYN-739-ABCK,District L,District L - Block 002,No,No,Not conducted,Not applicable,44,0,0,21,0,0,19,0,0,84,0,0.0,Critical
2025-07,2025-07-20 12:16:00,School ABCL,SYN-740-ABCL,District L,District L - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,37,33,59,40,42,61,41,43,170,236,0.6941,Behind
2025-07,2025-07-20 12:33:00,School ABCM,SYN-741-ABCM,District L,District L - Block 002,No,No,Not conducted,Not applicable,9,0,0,59,0,0,64,0,0,132,0,0.0,Critical
2025-07,2025-07-20 12:50:00,School ABCN,SYN-742-ABCN,District L,District L - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,60,37,38,73,46,42,74,42,49,207,254,0.6135,Behind
2025-07,2025-07-20 13:07:00,School ABCO,SYN-743-ABCO,District L,District L - Block 002,Yes,No,Class 7,Math and Science,39,15,26,50,38,42,51,41,44,140,206,0.7357,Behind
2025-07,2025-07-20 13:24:00,School AAZW,SYN-673-AAZW,District L,District L - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,54,31,33,75,48,58,91,74,69,220,313,0.7114,Behind
2025-07,2025-07-20 13:41:00,School AAZX,SYN-674-AAZX,District L,District L - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,41,27,31,83,56,60,97,71,75,221,320,0.724,Behind
2025-07,2025-07-20 13:58:00,School AAZY,SYN-675-AAZY,District L,District L - Block 003,No,No,Not conducted,Not applicable,24,0,0,20,0,0,25,0,0,69,0,0.0,Critical
2025-07,2025-07-20 14:15:00,School AAZZ,SYN-676-AAZZ,District L,District L - Block 003,No,No,Not conducted,Not applicable,45,0,0,38,0,0,37,0,0,120,0,0.0,Critical
2025-07,2025-07-20 14:32:00,School ABAA,SYN-677-ABAA,District L,District L - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,55,37,44,72,56,59,64,47,48,191,291,0.7618,On Track
2025-07,2025-07-20 14:49:00,School ABAB,SYN-678-ABAB,District L,District L - Block 003,Yes,Yes,Class 6,Science,29,24,18,27,23,13,28,21,21,84,120,0.7143,Behind
2025-07,2025-07-20 15:06:00,School ABAC,SYN-679-ABAC,District L,District L - Block 003,Yes,No,"Classes 6, 7 and 8",Math,82,35,51,90,45,60,111,54,70,283,315,0.5565,At Risk
2025-07,2025-07-20 15:23:00,School ABAD,SYN-680-ABAD,District L,District L - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,40,30,27,42,31,31,40,28,30,122,177,0.7254,Behind
2025-07,2025-07-20 15:40:00,School ABAE,SYN-681-ABAE,District L,District L - Block 003,No,No,Not conducted,Not applicable,20,0,0,26,0,0,23,0,0,69,0,0.0,Critical
2025-07,2025-07-20 15:57:00,School AAZN,SYN-664-AAZN,District L,District L - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,68,36,40,67,38,40,32,26,22,167,202,0.6048,Behind
2025-07,2025-07-20 16:14:00,School ABBC,SYN-705-ABBC,District L,District L - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,23,17,16,32,21,23,28,21,16,83,114,0.6867,Behind
2025-07,2025-07-20 16:31:00,School ABBH,SYN-710-ABBH,District L,District L - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,24,24,50,37,36,45,31,30,130,182,0.7,Behind
2025-07,2025-07-20 16:48:00,School ABBI,SYN-711-ABBI,District L,District L - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,38,26,27,30,26,26,31,23,25,99,153,0.7727,On Track
2025-07,2025-07-20 17:05:00,School ABBJ,SYN-712-ABBJ,District L,District L - Block 004,Yes,No,Class 6,Math and Science,45,25,30,45,28,27,56,32,36,146,178,0.6096,Behind
2025-07,2025-07-20 17:22:00,School ABBK,SYN-713-ABBK,District L,District L - Block 004,No,No,Not conducted,Not applicable,10,0,0,16,0,0,17,0,0,43,0,0.0,Critical
2025-07,2025-07-20 17:39:00,School ABBL,SYN-714-ABBL,District L,District L - Block 004,No,No,Not conducted,Not applicable,20,0,0,20,0,0,23,0,0,63,0,0.0,Critical
2025-07,2025-07-20 17:56:00,School ABBM,SYN-715-ABBM,District L,District L - Block 004,Yes,Yes,Class 6,Math,47,33,37,53,37,36,51,30,33,151,206,0.6821,Behind
2025-07,2025-07-20 18:13:00,School ABBN,SYN-716-ABBN,District L,District L - Block 004,No,No,Not conducted,Not applicable,38,0,0,38,0,0,43,0,0,119,0,0.0,Critical
2025-07,2025-07-20 18:30:00,School ABBO,SYN-717-ABBO,District L,District L - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,36,36,47,33,34,57,38,43,152,220,0.7237,Behind
2025-07,2025-07-20 18:47:00,School ABBP,SYN-718-ABBP,District L,District L - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,73,58,50,46,32,31,76,58,51,195,280,0.7179,Behind
2025-07,2025-07-20 19:04:00,School ABBQ,SYN-719-ABBQ,District L,District L - Block 004,Yes,Yes,Classes 6 and 8,Math and Science,97,82,71,105,54,57,116,88,64,318,416,0.6541,Behind
2025-07,2025-07-20 19:21:00,School ABBR,SYN-720-ABBR,District L,District L - Block 004,No,No,Not conducted,Not applicable,51,0,0,51,0,0,31,0,0,133,0,0.0,Critical
2025-07,2025-07-20 19:38:00,School ABBS,SYN-721-ABBS,District L,District L - Block 004,Yes,No,"Classes 6, 7 and 8",Math,44,20,41,42,24,35,32,16,29,118,165,0.6992,Behind
2025-07,2025-07-20 19:55:00,School ABBT,SYN-722-ABBT,District L,District L - Block 004,No,No,Not conducted,Not applicable,11,0,0,10,0,0,18,0,0,39,0,0.0,Critical
2025-07,2025-07-20 20:12:00,School ABBU,SYN-723-ABBU,District L,District L - Block 004,No,No,Not conducted,Not applicable,24,0,0,16,0,0,10,0,0,50,0,0.0,Critical
2025-07,2025-07-20 20:29:00,School ABBV,SYN-724-ABBV,District L,District L - Block 004,No,No,Not conducted,Not applicable,16,0,0,27,0,0,27,0,0,70,0,0.0,Critical
2025-07,2025-07-20 20:46:00,School ABAV,SYN-698-ABAV,District L,District L - Block 005,Yes,No,Class 6,Math and Science,23,18,19,50,31,33,53,30,36,126,167,0.6627,Behind
2025-07,2025-07-20 21:03:00,School ABAW,SYN-699-ABAW,District L,District L - Block 005,No,No,Not conducted,Not applicable,56,0,0,53,0,0,75,0,0,184,0,0.0,Critical
2025-07,2025-07-20 21:20:00,School ABAX,SYN-700-ABAX,District L,District L - Block 005,No,No,Not conducted,Not applicable,15,0,0,26,0,0,27,0,0,68,0,0.0,Critical
2025-07,2025-07-20 21:37:00,School ABAY,SYN-701-ABAY,District L,District L - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,12,9,8,22,16,17,14,11,10,48,71,0.7396,Behind
2025-07,2025-07-20 21:54:00,School ABAZ,SYN-702-ABAZ,District L,District L - Block 005,Yes,No,"Classes 6, 7 and 8",Math and Science,14,10,9,17,11,9,13,10,9,44,58,0.6591,Behind
2025-07,2025-07-20 22:11:00,School AAZJ,SYN-660-AAZJ,District L,District L - Block 006,Yes,No,Class 6,Math,73,35,41,84,40,54,91,53,52,248,275,0.5544,At Risk
2025-07,2025-07-20 22:28:00,School AAZK,SYN-661-AAZK,District L,District L - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math,66,34,39,56,35,36,56,35,36,178,215,0.6039,Behind
2025-07,2025-07-20 22:45:00,School AAZL,SYN-662-AAZL,District L,District L - Block 006,No,No,Not conducted,Not applicable,6,0,0,5,0,0,7,0,0,18,0,0.0,Critical
2025-07,2025-07-20 23:02:00,School AAZM,SYN-663-AAZM,District L,District L - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,67,42,39,59,38,36,96,67,76,222,298,0.6712,Behind
2025-07,2025-07-20 23:19:00,School AAZO,SYN-665-AAZO,District L,District L - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,13,12,15,12,11,19,16,16,54,80,0.7407,Behind
2025-07,2025-07-20 23:36:00,School AAZP,SYN-666-AAZP,District L,District L - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,37,38,41,27,28,48,31,31,139,192,0.6906,Behind
2025-07,2025-07-20 23:53:00,School AAZQ,SYN-667-AAZQ,District L,District L - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,44,29,28,56,45,41,50,32,35,150,210,0.7,Behind
2025-07,2025-07-21 00:10:00,School ABAH,SYN-684-ABAH,District L,District L - Block 007,Yes,Yes,Classes 6 and 8,Math and Science,19,16,14,31,16,17,12,10,10,62,83,0.6694,Behind
2025-07,2025-07-21 00:27:00,School ABAI,SYN-685-ABAI,District L,District L - Block 007,No,No,Not conducted,Not applicable,57,0,0,62,0,0,66,0,0,185,0,0.0,Critical
2025-07,2025-07-21 00:44:00,School ABAJ,SYN-686-ABAJ,District L,District L - Block 007,No,No,Not conducted,Not applicable,80,0,0,90,0,0,105,0,0,275,0,0.0,Critical
2025-07,2025-07-21 01:01:00,School ABAK,SYN-687-ABAK,District L,District L - Block 007,No,No,Not conducted,Not applicable,30,0,0,48,0,0,70,0,0,148,0,0.0,Critical
2025-07,2025-07-21 01:18:00,School ABAL,SYN-688-ABAL,District L,District L - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,4,3,3,5,4,3,4,2,2,13,17,0.6538,Behind
2025-07,2025-07-21 01:35:00,School ABAM,SYN-689-ABAM,District L,District L - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,19,17,35,26,25,26,19,19,81,125,0.7716,On Track
2025-07,2025-07-21 01:52:00,School ABAN,SYN-690-ABAN,District L,District L - Block 007,No,No,Not conducted,Not applicable,60,0,0,53,0,0,96,0,0,209,0,0.0,Critical
2025-07,2025-07-21 02:09:00,School ABAO,SYN-691-ABAO,District L,District L - Block 007,Yes,Yes,Class 6,Math,25,15,16,22,15,16,33,21,22,80,105,0.6562,Behind
2025-07,2025-07-21 02:26:00,School ABAP,SYN-692-ABAP,District L,District L - Block 007,No,No,Not conducted,Not applicable,45,0,0,64,0,0,45,0,0,154,0,0.0,Critical
2025-07,2025-07-21 02:43:00,School ABAQ,SYN-693-ABAQ,District L,District L - Block 007,Yes,No,Class 7,Math and Science,67,54,59,83,75,62,49,36,35,199,321,0.8065,On Track
2025-07,2025-07-21 03:00:00,School ABAR,SYN-694-ABAR,District L,District L - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,36,23,23,35,15,16,48,27,22,119,126,0.5294,At Risk
2025-07,2025-07-21 03:17:00,School ABAS,SYN-695-ABAS,District L,District L - Block 007,Yes,Yes,Class 7,Math and Science,26,14,10,12,10,10,13,12,8,51,64,0.6275,Behind
2025-07,2025-07-21 03:34:00,School ABAT,SYN-696-ABAT,District L,District L - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,43,29,27,62,44,45,75,59,61,180,265,0.7361,Behind
2025-07,2025-07-21 03:51:00,School ABBW,SYN-725-ABBW,District L,District L - Block 008,No,No,Not conducted,Not applicable,41,0,0,42,0,0,44,0,0,127,0,0.0,Critical
2025-07,2025-07-21 04:08:00,School ABBX,SYN-726-ABBX,District L,District L - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,24,19,18,37,32,31,28,21,19,89,140,0.7865,On Track
2025-07,2025-07-21 04:25:00,School ABBY,SYN-727-ABBY,District L,District L - Block 008,Yes,Yes,Class 6,Math,28,26,27,37,31,33,26,23,23,91,163,0.8956,On Track
2025-07,2025-07-21 04:42:00,School ABBZ,SYN-728-ABBZ,District L,District L - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,63,42,45,65,44,48,63,48,54,191,281,0.7356,Behind
2025-07,2025-07-21 04:59:00,School ABAF,SYN-682-ABAF,District L,District L - Block 009,Yes,Yes,Class 6,Math and Science,50,37,32,51,42,40,63,44,46,164,241,0.7348,Behind
2025-07,2025-07-21 05:16:00,School ABAG,SYN-683-ABAG,District L,District L - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,41,19,22,65,41,26,60,48,32,166,188,0.5663,At Risk
2025-07,2025-07-21 05:33:00,School ABAU,SYN-697-ABAU,District L,District L - Block 010,Yes,Yes,Class 6,Science,113,40,56,140,43,85,128,33,59,381,316,0.4147,At Risk
2025-07,2025-07-21 05:50:00,School ABCP,SYN-744-ABCP,District L,District L - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,82,59,59,64,42,42,77,41,39,223,282,0.6323,Behind
2025-07,2025-07-21 06:07:00,School AAZR,SYN-668-AAZR,District L,District L - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,40,33,32,36,26,26,40,35,32,116,184,0.7931,On Track
2025-07,2025-07-21 06:24:00,School ABBG,SYN-709-ABBG,District L,District L - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,6,4,4,9,5,6,8,6,6,23,31,0.6739,Behind
2025-07,2025-07-21 06:41:00,School ABBA,SYN-703-ABBA,District L,District L - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,16,12,8,23,14,14,27,13,14,66,75,0.5682,At Risk
2025-07,2025-07-21 06:58:00,School ABBB,SYN-704-ABBB,District L,District L - Block 013,No,No,Not conducted,Not applicable,80,0,0,75,0,0,65,0,0,220,0,0.0,Critical
2025-07,2025-07-21 07:15:00,School ABBD,SYN-706-ABBD,District L,District L - Block 013,Yes,No,"Classes 6, 7 and 8",Math and Science,21,12,13,18,11,12,10,5,6,49,59,0.602,Behind
2025-07,2025-07-21 07:32:00,School ABBE,SYN-707-ABBE,District L,District L - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,14,12,9,10,6,9,10,7,10,34,53,0.7794,On Track
2025-07,2025-07-21 07:49:00,School ABBF,SYN-708-ABBF,District L,District L - Block 013,No,No,Not conducted,Not applicable,79,0,0,96,0,0,113,0,0,288,0,0.0,Critical
2025-07,2025-07-21 08:06:00,School AAZS,SYN-669-AAZS,District L,District L - Block 014,No,No,Not conducted,Not applicable,5,0,0,14,0,0,15,0,0,34,0,0.0,Critical
2025-07,2025-07-21 08:23:00,School AAZT,SYN-670-AAZT,District L,District L - Block 014,Yes,Yes,Class 6,Science,16,12,12,8,7,5,9,7,7,33,50,0.7576,On Track
2025-07,2025-07-21 08:40:00,School AAZU,SYN-671-AAZU,District L,District L - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,47,38,39,54,41,37,56,44,39,157,238,0.758,On Track
2025-07,2025-07-21 08:57:00,School AAZV,SYN-672-AAZV,District L,District L - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,60,37,39,56,29,34,70,41,43,186,223,0.5995,At Risk
2025-07,2025-07-21 09:14:00,School ADHQ,SYN-2227-ADHQ,District M,District M - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,59,33,38,78,54,47,59,39,40,196,251,0.6403,Behind
2025-07,2025-07-21 09:31:00,School ADHR,SYN-2228-ADHR,District M,District M - Block 001,No,No,Not conducted,Not applicable,104,0,0,112,0,0,122,0,0,338,0,0.0,Critical
2025-07,2025-07-21 09:48:00,School ADHS,SYN-2229-ADHS,District M,District M - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,41,27,29,56,30,34,51,25,25,148,170,0.5743,At Risk
2025-07,2025-07-21 10:05:00,School ADGR,SYN-2202-ADGR,District M,District M - Block 002,No,No,Not conducted,Not applicable,46,0,0,29,0,0,43,0,0,118,0,0.0,Critical
2025-07,2025-07-21 10:22:00,School ADGS,SYN-2203-ADGS,District M,District M - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,28,19,19,52,33,33,32,20,25,112,149,0.6652,Behind
2025-07,2025-07-21 10:39:00,School ADGT,SYN-2204-ADGT,District M,District M - Block 002,No,No,Not conducted,Not applicable,76,0,0,67,0,0,64,0,0,207,0,0.0,Critical
2025-07,2025-07-21 10:56:00,School ADGU,SYN-2205-ADGU,District M,District M - Block 002,No,No,Not conducted,Not applicable,64,0,0,76,0,0,69,0,0,209,0,0.0,Critical
2025-07,2025-07-21 11:13:00,School ADGV,SYN-2206-ADGV,District M,District M - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,43,35,28,38,28,28,40,34,30,121,183,0.7562,On Track
2025-07,2025-07-21 11:30:00,School ADGW,SYN-2207-ADGW,District M,District M - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,50,29,29,60,29,34,35,23,19,145,163,0.5621,At Risk
2025-07,2025-07-21 11:47:00,School ADGX,SYN-2208-ADGX,District M,District M - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,26,19,18,37,28,28,20,13,13,83,119,0.7169,Behind
2025-07,2025-07-21 12:04:00,School ADGY,SYN-2209-ADGY,District M,District M - Block 002,Yes,No,Class 6,Math,29,24,25,25,17,18,21,14,15,75,113,0.7533,On Track
2025-07,2025-07-21 12:21:00,School ADGZ,SYN-2210-ADGZ,District M,District M - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,189,28,32,80,47,43,64,40,38,333,228,0.3423,Critical
2025-07,2025-07-21 12:38:00,School ADHA,SYN-2211-ADHA,District M,District M - Block 002,Yes,No,"Classes 6, 7 and 8",Math,41,22,21,33,21,17,48,27,25,122,133,0.5451,At Risk
2025-07,2025-07-21 12:55:00,School ADHB,SYN-2212-ADHB,District M,District M - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,25,15,15,11,6,6,15,7,8,51,57,0.5588,At Risk
2025-07,2025-07-21 13:12:00,School ADHC,SYN-2213-ADHC,District M,District M - Block 002,Yes,No,Class 6,Math and Science,140,72,71,150,97,87,200,91,96,490,514,0.5245,At Risk
2025-07,2025-07-21 13:29:00,School ADHY,SYN-2235-ADHY,District M,District M - Block 003,No,No,Not conducted,Not applicable,25,0,0,10,0,0,11,0,0,46,0,0.0,Critical
2025-07,2025-07-21 13:46:00,School ADHZ,SYN-2236-ADHZ,District M,District M - Block 003,Yes,No,"Classes 6, 7 and 8",Science,24,17,17,13,9,8,14,12,10,51,73,0.7157,Behind
2025-07,2025-07-21 14:03:00,School ADIB,SYN-2238-ADIB,District M,District M - Block 003,No,No,Not conducted,Not applicable,25,0,0,17,0,0,18,0,0,60,0,0.0,Critical
2025-07,2025-07-21 14:20:00,School ADID,SYN-2240-ADID,District M,District M - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,15,12,13,17,14,15,14,12,12,46,78,0.8478,On Track
2025-07,2025-07-21 14:37:00,School ADIE,SYN-2241-ADIE,District M,District M - Block 003,Yes,No,"Classes 6, 7 and 8",Math,43,27,18,32,16,15,31,21,18,106,115,0.5425,At Risk
2025-07,2025-07-21 14:54:00,School ADIF,SYN-2242-ADIF,District M,District M - Block 003,No,No,Not conducted,Not applicable,36,0,0,53,0,0,41,0,0,130,0,0.0,Critical
2025-07,2025-07-21 15:11:00,School ADIY,SYN-2261-ADIY,District M,District M - Block 004,Yes,Yes,Class 6,Math and Science,21,8,10,28,17,20,22,9,11,71,75,0.5282,At Risk
2025-07,2025-07-21 15:28:00,School ADIZ,SYN-2262-ADIZ,District M,District M - Block 004,No,No,Not conducted,Not applicable,35,0,0,42,0,0,36,0,0,113,0,0.0,Critical
